"provincia":"Zaragoza"-n-"codciclo":"SAN302","nombreciclo":"Dietetica","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SAN303","nombreciclo":"Tecnico Superior en Documentacion y Administracion Sanitarias","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SAN304","nombreciclo":"Tecnico Superior en Higiene Bucodental","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SAN305","nombreciclo":"Tecnico Superior en Imagen para el Diagnostico y Medicina Nuclear","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SAN306","nombreciclo":"Tecnico Superior en Laboratorio Clinico y Biomedico","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SAN308","nombreciclo":"Protesis Dentales","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SAN309","nombreciclo":"Tecnico Superior en Radioterapia y Dosimetria","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SAN310","nombreciclo":"Salud Ambiental","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SSC201","nombreciclo":"Atencion a Personas en situacion de Dependencia","grado":"GMedio"
"provincia":"Zaragoza"-n-"codciclo":"SSC301","nombreciclo":"Animacion sociocultural y turistica","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SSC302","nombreciclo":"Educacion Infantil (Formacion Profesional)","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SSC303","nombreciclo":"Integracion social","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SSC304","nombreciclo":"Tecnico Superior en Mediacion Comunicativa","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"SSC305","nombreciclo":"Promocion de igualdad de genero","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"TCP202","nombreciclo":"Confeccion y Moda","grado":"GMedio"
"provincia":"Zaragoza"-n-"codciclo":"TCP301","nombreciclo":"Patronaje y Moda","grado":"GSuperior"
"provincia":"Zaragoza"-n-"codciclo":"TMV201","nombreciclo":"Carroceria","grado":"GMedio"
"provincia":"Zaragoza"-n-"codciclo":"TMV202","nombreciclo":"Electromecanica de Vehiculos Automoviles","grado":"GMedio"
"provincia":"Zaragoza"-n-"codciclo":"TMV204","nombreciclo":"Tecnico de Electromecanica de Maquinaria","grado":"GMedio"
"provincia":"Zaragoza"-n-"codciclo":"TMV301","nombreciclo":"Automocion","grado":"GSuperior"
